description	isbn
 박시백의 대하역사만화 &lt;조선왕조실록&gt; 제8권. 유네스코가 지정한 '세계의 기록문화유산'인 &lt;조선왕조실록&gt; 원전을 바탕으로, 조선왕조 500년의 역사를 새롭게 조명하였다. 각 권마다 20여 권의 관련 도서를 참고하고 최근 역사학계의 성과를 적극 반영하여, 객관적이고 사실적으로 조선의 역사를...	9788958621058
 초등과학학습만화 시리즈 51번째 책. 범죄 현장에서 어떤 방식으로 증거와 단서를 찾아내는지 알아보고 그 방식에는 어떤 과학적 원리가 숨어있는지 살펴볼 수 있도록 구성되었다. 과거와 현재의 과학 수사를 비교해보고 그 발전 과정을 일목요연하게 살펴볼 수도 있다.	9788930206723
 숙종 시대의 상징, 장 희빈과 환국! 군강신약의 조선을 이루다조선왕조 500년의 역사를 새롭게 조명한 대하역사만화『박시백의 조선왕조실록』시리즈. 유네스코가 지정한 '세계의 기록문화유산'인「조선왕조실록」원전을 바탕으로, 정사를 생생하게 복원하였다. 오늘날에도 생각해 볼 수 있는 인물과 사건과...	9788958622857
 조선왕조의 역사를 새롭게 해석한 교양만화!조선왕조 500년의 역사를 새롭게 조명한 대하역사만화『박시백의 조선왕조실록』시리즈. 유네스코가 지정한 '세계의 기록문화유산'인「조선왕조실록」원전을 바탕으로 정사를 생생하게 복원했다. 정치사를 중심으로 주요 사건과 해당 사건에 관련된 핵심 인물들의...	9788958623076
 사고력과 이해력을 향상시켜 주는 국내 최초 수학논술만화. 수학적 계산을 이용하여 위기를 탈출하고, 사건을 해결하는 이야기를 통해 수학에 흥미를 느끼고 논리적인 깨달음을 얻을 수 있는 흥미진진한 수학만화이다. '수학 워크북'을 부록으로 제공하여 기본문제부터 고난도의 문제까지 다양한 유형의 문제를...	9788926393826
 조선왕조의 역사를 새롭게 해석한 교양만화효종의 북벌은 신화인가 역사인가? '100분토론'보다 흥미진진한 예송논쟁!조선왕조 500년의 역사를 새롭게 조명한 대하역사만화『박시백의 조선왕조실록』시리즈. 유네스코가 지정한 '세계의 기록문화유산'인「조선왕조실록」원전을 바탕으로, 정사를 생생하게...	9788958622666
 사고력과 이해력을 향상시켜 주는 국내 최초 수학논술만화. 수학적 계산을 이용하여 위기를 탈출하고, 사건을 해결하는 이야기를 통해 수학에 흥미를 느끼고 논리적인 깨달음을 얻을 수 있는 흥미진진한 수학만화이다. '수학 워크북'을 부록으로 제공하여 기본문제부터 고난도의 문제까지 다양한 유형의 문제를...	9788926393604
 많은 학생들에게 사랑을 받았던 수학도둑의 31번째 이야기입니다. 블랙홀로 뛰어든 도도가 새로운 평행 우주에 발을 디딛게 되면서 생기는 이야기들을 수학과 함께 재미있게 배우도록 만들어졌습니다. 개념이해력, 수리계산력, 원리응용령, 창의사고력, 의사소통력, 시스템적 사고력 뿐만 아니라 우리 생활...	9788926395035
 아이들이 역사 속에서 꿈꾸게 해주는 『WHY 한국사: 왕비이야기』. 아이들이 자신과 또래인 '신천지', '강마루', '장미소' 등 삼총사와 함께 재미있는 역사 여행을 하면서, 왕비에 대한 정보를 얻을 수 있다. 천추 태후, 명성 황후처럼 우리 역사를 뒤흔든 왕비를 소개한다. 남편을 왕으로 세운 탓에 피눈물을 흘린...	9788930232517
 어린이 형사들이 교과서에 배우는 과학 원리를 이용하여 사건을 해결하는 과정을 흥미진진하게 그려냈다. 21권은 잎의 구조와 잎차례, 콜로이드, 태양의 움직임, 중력과 자유 낙하 등 교과서 과학 원리를 이용하여 다양한 사건을 해결한다.	9788957365670
 경남 하동의 평사리를 무대로 하여 5대째 대지주로 군림하고 있는 최참판댁과 그 소작인들의 이야기를 담은 박경리 대하역사 장편소설. 1860년대부터 시작된 동학운동, 개항과 일본의 세력강화, 갑오개혁 등이 『토지』 전체의 구체적인 전사(前史)가 된다. 동학 장군 김개주와 윤씨 부인에 얽힌 비밀이 차차...	9788930007016
 '100세 노인 현상'을 일으키며 화제가 되었던 소설 &lt;창문 넘어 도망친 100세 노인&gt;의 작가 요나스 요나손의 장편소설. 출간 6개월 만에 전 세계 판매 부수 150만 부를 돌파하며 26개국에 판권이 팔리는 등 또다시 '요나손 열풍'을 이어 가고 있다.	9788932916637
 글쓰는 허지웅이 에세이집을 출간한다. 이 책에는 그의 어머니와 가족에 대한 기억, 20대 시절 그가 맨몸으로 세상에 나와 버틴 경험들과 함께, 소용돌이 가득한 이 시대에 한 사람의 평범한 사회인으로서 견디고 화내고 더 나은 세상의 가능성을 꿈꾸며 써내려왔던 글들이 오롯이 담겨 있다.	9788954625883
 한비야 에세이. '월드비전 긴급구호 팀장'을 그만두고 6년 전 훌쩍 미국으로 떠났던 한비야가 '이화여대 국제대학원 교수', '세계시민학교 교장', 'UN 자문위원'으로 돌아와 들려주는, 잔뜩 움츠러든 이들에게 전하는 '1그램의 용기'이자 '응원의 메시지'이다.	9791156755371
 결혼 5주년이 되던 날, 사랑스러운 에이미가 사라졌다! 그녀가 남긴 흔적은 남편 닉을 살인범으로 지목한다  ★아마존 종합 베스트셀러 1위! ★출간 직후 30주 연속 베스트셀러!  ★리즈 위더스푼, 데이비드 핀처의 영화화 예정!  ★아마존 리뷰 8,700개! ★뉴욕타임스 소설 베스트셀러!  ★2013 에드거 상 후보!...	9788971848722
 미국에서 출간과 동시에 독자들의 입소문과 탄탄한 스토리에 힘입어 2013년 아마존 종합 베스트셀러 1위, 뉴욕타임스 베스트셀러 1위에 오르고, 아마존 '최고의 책'에 선정되는 등 센세이션을 불러일으킨 소설이다. 소설은 세 명의 인물의 사연이 교차되는 옴니버스 형식의 이야기로 시작된다.	9788947540032
" 제26회 시바타렌자부로상 수상작. ""노란 나팔꽃만은 쫓지 마라!"" 은퇴 후 조용히 혼자 사는 한 노인이 누군가에게 살해되었다. 최초 발견자는 노인의 손녀딸. 살해현장에서는 노란 꽃을 피운 화분이 사라졌는데…"	9791185014517
 한국 문화를 전공한 교수님들이 전해 주는 생생한 우리 문화 이야기. 우리 문화를 소개하는 저자들이 각자 자신의 전공 분야를 폭넓게 쉬운 입말 로 풀어내고 있다. 우리의 역사와 유물에 관한 재미난 이야기들이 가득하다.  또, '생각이 쑥쑥 크는 답사 여행' 코너를 마련해  직접 찾아가서 볼 수 있도록 안내했다.	9788983393418
 인종 문제보다는 좀더 근본적인 삶의 문제에 초점을 맞춘 완역본[앵무새 죽이기] 나이 어린 주인공이 온갖 시련과 고통을 겪으면서 정신적으로 성장해가는 과정을 그린 대표적인 성장 소설로는 [호밀밭의 파수꾼]이나 [토니오 크뢰거]등을 들 수 있다. [앵무새 죽이기]역시 이러한 부류에 속하면서도 나이 어린...	9788931001990
 유쾌한 인문학으로 돌아온 김정운의 신작. 창조란 별 다른 것이 아니다. 세상 어디에도 없는 특별한 것도 아니다. 창조는 기존에 있던 것들을 구성하고, 해체하고, 재구성한 것의 결과물이다. 세상의 모든 창조는 이미 존재하는 것들의 또 다른 편집이라는 뜻이다.	9788950967062
 꼬마 마법사의 신나는 모험을 그린 베스트셀러 소설. 무서운 이모부부와 함께 계단 밑 작은 방에서 비참한 삶을 살던 해리는 부엉이 한 마리가 배달한 초대장에 인생이 바뀌기 시작한다. 새로운 친구와 온갖 마법을 배우며 해리는 어둠의 힘과 결투를 벌이는데....	9788983920690
 &lt;빅픽처&gt;의 작가 더글러스 케네디의 신작 장편소설. 34년 동안 헌신해온 결혼생활의 결과 한나는 존경받는 교사, 남편은 의사, 아들은 변호사, 딸은 펀드매니저로 가족 구성원 모두가 성공적인 커리어를 쌓아가고 있다...	9788984371439
 고아소년 해리 포터가 친척집에 맡겨져 천대받다가 마법 학교에 입학하면서 마법사 세계의 영웅이 된다는 줄거리를 담은 환상소설. 해리는 마법의 약 제조법, 약초학, 변신술, 마법의 역사들을 배워 악마의 힘으로부터 마술학교와 마법사 세계를 구한다. 상,하	9788983920706
 히가시노 게이고 소설. 단기 대학을 졸업하고 어릴 적 꿈이던 교사가 된 25세의 독신녀, 다케우치 시노부. 초등학교 여교사가 장난꾸러기 제자들과 팀을 이뤄 좌충우돌 사건현장을 뛰어다니며 놀라운 기지와 추리력을 발휘해 거미줄처럼 얽힌 미스터리를 통쾌하게 풀어 낸다.	9788990982599
 일본 추리 작가 협회상 장편 부문 후보에 오른 히가시노 게이고 본격 미스터리의 백미『학생가의 살인』. 퇴락해가는 대학가에서 벌어지는 연쇄 살인을 배경으로, 방황하는 청년의 성장기를 아름답게 묘사한 『학생가의 살인』은 오늘날 ‘일본 미스터리 소설의 제왕’이라는 타이틀을 얻기까지 그 도화선이...	9788990982544
 &lt;용의자 x의 헌신&gt;, &lt;방황하는 칼날&gt;의 작가 히가시노 게이고 소설집. 누구에게나 사연은 있다. 여기 담긴 여덟 편의 이야기도 작가 히가시노 게이고에게는 각기 특별한 사연을 간직한 소중한 작품들이다.	9788990982520
 상상과 현실의 세계를 넘나드는 유쾌한 모험, 역사와 지식, 신화와 전설이 총망라되어 있는 교양 모험 판타지 동화. 20권에서는 판타지 세계 공식 길잡이 친구들과 판타지 원정대 친구들이 모두 등장해 정겹고 더욱 큰 특별함을 선사한다.	9791155092354
 '용기가 뭐예요?', '관용이 무슨 뜻이에요?', '인내한다는 건 무엇을 어떻게 하는 건가요?'라고 묻는 아이들에게 대답을 전해주는 책. 쉽게 설명하기 어려운, 그러나 자라면서 꼭 체득해야 하는 추상적 가치들을 다양하고 구체적인 사례들을 통해 일러준다.	9788995516287
 어린이 형사들이 교과서에 배우는 과학 원리를 이용하여 사건을 해결하는 과정을 흥미진진하게 그려냈다. 25권은 CSI 아이들이 석유와 휘발성, 빛의 간섭과 홀로그램, 역전층과 스모그, 해양 생물 등 교과서 과학 원리를 이용하여 다양한 사건을 해결하는 과정을 담고 있다.	9788957366622
 『십자 저택의 피에로』는 한 재벌가 저택에서 발생한 살인 사건과 이를 둘러싸고 드러나는 가족 구성원 간의 사랑과 욕망, 배신과 복수를 그린 장편 본격 미스터리다. 추종할 수 없는 상상력과 속도감 있는 스토리, 예측불가의 반전, 따뜻한 인간미를 바탕으로 추리소설의 새 지평을 연 히가시노 게이고의 장편...	9788990982551
 베스트셀러 &lt;책 먹는 여우&gt;의 두 번째 이야기. 전작 &lt;책 먹는 여우&gt;에서 ‘책’이라는 소재로 기발한 이야기를 끌어낸 프란치스카 비어만은 &lt;책 먹는 여우와 이야기 도둑&gt;에서는 한층 더 서사가 풍성해졌다.	9788934969952
 ‘지원이와 병관이’ 시리즈의 김영진 작가가 직접 쓰고 그린 그림책이다. 작가는 세상 모든 엄마와 아이가 서로 사랑하는 마음을 일상적으로 표현하고 소통하기를 바라는 마음으로 ‘엄마와 아이’의 하루를 그림책에 담아냈다.	9788955823066
 설령 목숨을 파는 거라 해도 난 피를 팔아야 합니다!가족을 위해 피를 파는 한 남자의 고단한 삶을 특유의 풍자와 해학으로 그려낸 중국 작가, 위화 장편소설. 한평생 피를 팔아 가족을 위기에서 구해낸 속 깊은 아버지 허삼관을 주인공으로 한 소설로, 삶의 고단함과 슬픔을 능청스럽게 껴안는 익살과 해학...	9788971847244
 오늘날의 대한민국을 만든 근 현대 대표 위인들의 이야기로 구성된 'who? 한국 위인전' 시리즈. 1권에서는 피겨 불모지에서 태어났지만 끝없는 노력으로 세계 최고의 자리에 오른 스케이터 김연아를 다룬다.	9791156390404
 초등과학학습만화『WHY 해부학』. 이 책은 해부학이 어떻게 발전해 왔고 어떤 인물들이 해부학의 발전을 이끌었는지, 아울러 해부학적 자세, 해부에 쓰이는 도구, 해부에 관한 법 등을 담은 책이다.	9788930206778
 어린이 형사들이 교과서에 배우는 과학 원리를 이용하여 사건을 해결하는 과정을 흥미진진하게 그려냈다. 23권은 CSI 아이들이 북반구와 남반구의 달의 모양, 화재와 백드래프트, 적외선 등 교과서 과학 원리를 이용하여 다양한 사건을 해결하는 과정을 담고 있다.	9788957365779
